Video File,Time (seconds),Time spent in Behavior (seconds),Location,Gradient Index Score,Behavior,Classification,What insect,Bee ID ,Frame Index,Comments
04232022_18_C3_1,4026.389,0.033,SLU,65.183,anther contact,Urban,Apis mellifera,233,120672,
04232022_18_C3_1,4026.422,,SLU,65.183,anther contact,Urban,Apis mellifera,233,120673,
04232022_18_C3_1,4015.245,2.569,SLU,65.183,head frontal PER,Urban,Apis mellifera,233,120338,
04232022_18_C3_1,4017.814,,SLU,65.183,head frontal PER,Urban,Apis mellifera,233,120415,
04232022_18_C3_1,4024.687,1.669,SLU,65.183,head frontal PER,Urban,Apis mellifera,233,120621,
04232022_18_C3_1,4026.356,,SLU,65.183,head frontal PER,Urban,Apis mellifera,233,120671,
04232022_18_C3_1,4015.011,11.445,SLU,65.183,land,Urban,Apis mellifera,233,120331,
04232022_18_C3_1,4026.456,,SLU,65.183,leave,Urban,Apis mellifera,233,120674,
04232022_18_C3_1,6168.963,0.6,SLU,65.183,anther contact,Urban,Apis mellifera,234,184885,
04232022_18_C3_1,6169.563,,SLU,65.183,anther contact,Urban,Apis mellifera,234,184903,
04232022_18_C3_1,6174.502,0.6,SLU,65.183,anther contact,Urban,Apis mellifera,234,185051,
04232022_18_C3_1,6175.102,,SLU,65.183,anther contact,Urban,Apis mellifera,234,185069,
04232022_18_C3_1,6169.597,4.871,SLU,65.183,head frontal PER,Urban,Apis mellifera,234,184904,
04232022_18_C3_1,6174.468,,SLU,65.183,head frontal PER,Urban,Apis mellifera,234,185050,
04232022_18_C3_1,6168.963,6.173,SLU,65.183,land,Urban,Apis mellifera,234,184885,
04232022_18_C3_1,6175.136,,SLU,65.183,leave,Urban,Apis mellifera,234,185070,
04232022_18_C3_1,6206.534,0.567,SLU,65.183,anther contact,Urban,Apis mellifera,235,186011,
04232022_18_C3_1,6207.101,,SLU,65.183,anther contact,Urban,Apis mellifera,235,186028,
04232022_18_C3_1,6208.769,0.034,SLU,65.183,anther contact,Urban,Apis mellifera,235,186078,
04232022_18_C3_1,6208.803,,SLU,65.183,anther contact,Urban,Apis mellifera,235,186079,
04232022_18_C3_1,6207.101,1.668,SLU,65.183,head frontal PER,Urban,Apis mellifera,235,186028,
04232022_18_C3_1,6208.769,,SLU,65.183,head frontal PER,Urban,Apis mellifera,235,186078,
04232022_18_C3_1,6206.534,2.302,SLU,65.183,land,Urban,Apis mellifera,235,186011,
04232022_18_C3_1,6208.836,,SLU,65.183,leave,Urban,Apis mellifera,235,186080,
04232022_18_C3_1,7250.143,0.167,SLU,65.183,anther contact,Urban,Apis mellifera,236,217288,
04232022_18_C3_1,7250.31,,SLU,65.183,anther contact,Urban,Apis mellifera,236,217293,
04232022_18_C3_1,7253.913,0.167,SLU,65.183,anther contact,Urban,Apis mellifera,236,217401,
04232022_18_C3_1,7254.08,,SLU,65.183,anther contact,Urban,Apis mellifera,236,217406,
04232022_18_C3_1,7254.514,0.634,SLU,65.183,anther contact,Urban,Apis mellifera,236,217419,
04232022_18_C3_1,7255.148,,SLU,65.183,anther contact,Urban,Apis mellifera,236,217438,
04232022_18_C3_1,7258.318,0.901,SLU,65.183,anther contact,Urban,Apis mellifera,236,217533,
04232022_18_C3_1,7259.219,,SLU,65.183,anther contact,Urban,Apis mellifera,236,217560,
04232022_18_C3_1,7255.148,3.136,SLU,65.183,head frontal PER,Urban,Apis mellifera,236,217438,
04232022_18_C3_1,7258.284,,SLU,65.183,head frontal PER,Urban,Apis mellifera,236,217532,
04232022_18_C3_1,7250.31,3.57,SLU,65.183,head side PER,Urban,Apis mellifera,236,217293,
04232022_18_C3_1,7253.88,,SLU,65.183,head side PER,Urban,Apis mellifera,236,217400,
04232022_18_C3_1,7250.143,10.677,SLU,65.183,land,Urban,Apis mellifera,236,217288,
04232022_18_C3_1,7260.82,,SLU,65.183,leave,Urban,Apis mellifera,236,217608,
04232022_28_C10_1,2885.516,0.1,SLU,65.183,anther contact,Urban,Apis mellifera,237,86480,
04232022_28_C10_1,2885.616,,SLU,65.183,anther contact,Urban,Apis mellifera,237,86483,
04232022_28_C10_1,2885.75,0.2,SLU,65.183,anther contact,Urban,Apis mellifera,237,86487,
04232022_28_C10_1,2885.95,,SLU,65.183,anther contact,Urban,Apis mellifera,237,86493,
04232022_28_C10_1,2886.784,0.5,SLU,65.183,anther contact,Urban,Apis mellifera,237,86518,
04232022_28_C10_1,2887.284,,SLU,65.183,anther contact,Urban,Apis mellifera,237,86533,
04232022_28_C10_1,2889.82,0.234,SLU,65.183,anther contact,Urban,Apis mellifera,237,86609,
04232022_28_C10_1,2890.054,,SLU,65.183,anther contact,Urban,Apis mellifera,237,86616,
04232022_28_C10_1,2890.187,0.201,SLU,65.183,anther contact,Urban,Apis mellifera,237,86620,
04232022_28_C10_1,2890.388,,SLU,65.183,anther contact,Urban,Apis mellifera,237,86626,
04232022_28_C10_1,2887.284,2.536,SLU,65.183,head frontal PER,Urban,Apis mellifera,237,86533,
04232022_28_C10_1,2889.82,,SLU,65.183,head frontal PER,Urban,Apis mellifera,237,86609,
04232022_28_C10_1,2885.516,4.872,SLU,65.183,land,Urban,Apis mellifera,237,86480,
04232022_28_C10_1,2890.388,,SLU,65.183,leave,Urban,Apis mellifera,237,86626,
04232022_28_C10_1,2890.054,0.133,SLU,65.183,scraping,Urban,Apis mellifera,237,86616,
04232022_28_C10_1,2890.187,,SLU,65.183,scraping,Urban,Apis mellifera,237,86620,
04232022_28_C10_1,5910.571,0.968,SLU,65.183,anther contact,Urban,Apis mellifera,238,177140,
04232022_28_C10_1,5911.539,,SLU,65.183,anther contact,Urban,Apis mellifera,238,177169,
04232022_28_C10_1,5913.341,0.233,SLU,65.183,anther contact,Urban,Apis mellifera,238,177223,
04232022_28_C10_1,5913.574,,SLU,65.183,anther contact,Urban,Apis mellifera,238,177230,
04232022_28_C10_1,5911.539,1.802,SLU,65.183,head frontal PER,Urban,Apis mellifera,238,177169,
04232022_28_C10_1,5913.341,,SLU,65.183,head frontal PER,Urban,Apis mellifera,238,177223,
04232022_28_C10_1,5910.571,3.003,SLU,65.183,land,Urban,Apis mellifera,238,177140,
04232022_28_C10_1,5913.574,,SLU,65.183,leave,Urban,Apis mellifera,238,177230,
04232022_28_C10_1,7096.056,0.567,SLU,65.183,anther contact,Urban,Apis mellifera,239,212669,
04232022_28_C10_1,7096.623,,SLU,65.183,anther contact,Urban,Apis mellifera,239,212686,
04232022_28_C10_1,7102.329,0.367,SLU,65.183,anther contact,Urban,Apis mellifera,239,212857,
04232022_28_C10_1,7102.696,,SLU,65.183,anther contact,Urban,Apis mellifera,239,212868,
04232022_28_C10_1,7103.563,0.601,SLU,65.183,anther contact,Urban,Apis mellifera,239,212894,
04232022_28_C10_1,7104.164,,SLU,65.183,anther contact,Urban,Apis mellifera,239,212912,
04232022_28_C10_1,7107.834,0.634,SLU,65.183,anther contact,Urban,Apis mellifera,239,213022,
04232022_28_C10_1,7108.468,,SLU,65.183,anther contact,Urban,Apis mellifera,239,213041,
04232022_28_C10_1,7111.071,0.867,SLU,65.183,anther contact,Urban,Apis mellifera,239,213119,
04232022_28_C10_1,7111.938,,SLU,65.183,anther contact,Urban,Apis mellifera,239,213145,
04232022_28_C10_1,7096.623,5.706,SLU,65.183,head frontal PER,Urban,Apis mellifera,239,212686,
04232022_28_C10_1,7102.329,,SLU,65.183,head frontal PER,Urban,Apis mellifera,239,212857,
04232022_28_C10_1,7104.164,3.67,SLU,65.183,head frontal PER,Urban,Apis mellifera,239,212912,
04232022_28_C10_1,7107.834,,SLU,65.183,head frontal PER,Urban,Apis mellifera,239,213022,
04232022_28_C10_1,7108.468,2.603,SLU,65.183,head frontal PER,Urban,Apis mellifera,239,213041,
04232022_28_C10_1,7111.071,,SLU,65.183,head frontal PER,Urban,Apis mellifera,239,213119,
04232022_28_C10_1,7095.956,15.982,SLU,65.183,land,Urban,Apis mellifera,239,212666,
04232022_28_C10_1,7111.938,,SLU,65.183,leave,Urban,Apis mellifera,239,213145,
04272022_252_C10_1,4988.217,10.41,Rustic Roots,16.489,land,Exurban,Apis mellifera,249,149498,
